,CustomerID,Total Revenue,Total Orders,Average Order Value,Purchase Frequency,Customer Value,Total Profit,Churn Value,Customer Lifetime Value,Recency,Frequency,Monetary Value,R,F,M,RFM Score,Segment,Most Purchased Item,Most Purchased Item Description,RFM CLV
1255,14048,409.9300000000002,1,409.9300000000002,5.394907207596029e-05,0.0221153431160984,20.49650000000001,0.0642292327849739,1.3164744697772184,304,85,409.69,1,4,2,142,Lost,16011,ANIMAL STICKERS,2.0999999999999996
1256,14049,5681.7199999999975,4,1420.4299999999994,0.0002157962883038,0.3065235217954249,284.0859999999999,0.8902312992438748,252.9022488769953,16,478,5576.639999999997,4,5,5,455,Champions,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,3.5999999999999996
1257,14050,746.36,2,373.18,0.0001078981441519,0.0402654294346137,37.318000000000005,0.1169422344824557,4.364050306416286,31,54,746.2800000000001,4,3,3,433,Loyal Accounts,23078,ICE CREAM PEN LIP GLOSS,2.4
1258,14051,15610.38999999999,23,678.7126086956517,0.001240828657747,0.8421660552438494,780.5194999999995,2.445889232732973,1909.064240988123,0,210,15610.38999999999,5,5,5,555,Champions,15056N,EDWARDIAN PARASOL NATURAL,3.5999999999999996
1259,14052,225.36,1,225.36,5.394907207596029e-05,0.0121579628830384,11.268,0.0353101746649957,0.3978750481251723,19,56,225.1999999999999,4,3,1,431,Low Spenders,21292,SMALL STRIPES CHOCOLATE GIFT BAG,2.6999999999999997
1260,14053,260.25,2,130.125,0.0001078981441519,0.0140402460077686,13.0125,0.0407768590546909,0.5306088784491658,123,4,260.25,2,1,2,212,About to Sleep,10135,COLOURING PENCILS BROWN TUBE,1.2
1261,14054,92.46,1,92.46,5.394907207596029e-05,0.0049881312041432,4.623,0.0144869486578164,0.0669731636450852,64,6,92.46,3,1,1,311,Low Spenders,23282,FOLDING BUTTERFLY MIRROR IVORY,1.2
1262,14055,725.6400000000001,1,725.6400000000001,5.394907207596029e-05,0.0391476046611998,36.282,0.1136957540996961,4.125109350245177,105,10,725.64,2,1,3,213,About to Sleep,47566,PARTY BUNTING,1.2
1263,14056,8214.650000000014,23,357.1586956521745,0.001240828657747,0.443172744928788,410.7325000000008,1.2870994245287892,528.6535643852719,0,1088,8148.4699999999875,5,5,5,555,Champions,22998,TRAVEL CARD WALLET KEEP CALM,3.5999999999999996
1264,14057,6217.960000000001,17,365.7623529411765,0.0009171342252913,0.3354531722054381,310.8980000000001,0.9742512143235584,302.89275403076573,23,283,6210.060000000003,4,5,5,455,Champions,22616,PACK OF 12 LONDON TISSUES,3.3
1265,14059,183.6,1,183.6,5.394907207596029e-05,0.0099050496331463,9.179999999999998,0.0287670752063064,0.2640817503938931,266,8,183.6,1,1,1,111,Lost,22262,FELT EGG COSY CHICKEN,0.8999999999999999
1266,14060,6140.419999999996,19,323.17999999999984,0.0010250323694432,0.3312699611566679,307.02099999999984,0.962101982234794,295.38551268770857,4,202,6138.419999999999,5,5,5,555,Champions,40016,CHINESE DRAGON PAPER LANTERNS,3.3
1267,14062,10464.850000000004,12,872.0708333333337,0.0006473888649115,0.5645689469141133,523.2425000000002,1.6396684475638137,857.9442176744091,9,111,10464.85,5,4,5,545,Champions,20668,DISCO BALL CHRISTMAS DECORATION,3.5999999999999996
1268,14064,1353.74,5,270.748,0.0002697453603798,0.0730330168321104,67.687,0.2121086077875016,14.35699533531262,28,77,1334.079999999999,4,4,4,444,Champions,22151,PLACE SETTING WHITE HEART,2.4
1269,14066,152.55,1,152.55,5.394907207596029e-05,0.0082299309451877,7.627500000000001,0.0239020551346516,0.1823129255395557,266,7,152.55,1,1,1,111,Lost,21877,HOME SWEET HOME MUG,0.8999999999999999
1270,14067,374.7000000000001,2,187.35000000000005,0.0001078981441519,0.0202147173068623,18.735000000000007,0.0587092760337855,1.099918286492973,63,52,374.38,3,3,2,332,Potential Loyalist,23551,PACK OF 12 PAISLEY PARK TISSUES,2.4
1271,14068,265.85,1,265.85,5.394907207596029e-05,0.014342360811394,13.292500000000002,0.0416542861851665,0.553689599116326,319,24,265.85,1,2,2,122,Lost,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1.5
1272,14071,1438.8199999999997,8,179.85249999999994,0.0004315925766076,0.0776230038843331,71.94099999999997,0.225439232834084,16.218323849316835,3,323,1436.5300000000032,5,5,4,554,Champions,M,Manual,3.5999999999999996
1273,14073,151.04000000000002,1,151.04000000000002,5.394907207596029e-05,0.008148467846353,7.552000000000001,0.0236654631762555,0.1787215779070823,31,13,151.04000000000002,4,1,1,411,Low Spenders,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,1.5
1274,14075,942.26,3,314.08666666666664,0.0001618472162278,0.0508340526542943,47.113,0.1476365157074854,6.95559916452676,4,43,942.02,5,3,4,534,Loyal Accounts,23084,RABBIT NIGHT LIGHT,2.6999999999999997
1275,14076,122.46999999999998,1,122.46999999999998,5.394907207596029e-05,0.0066071428571428,6.1235,0.0191890179766685,0.11750395158013,128,44,118.59,2,3,1,231,Lost,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,2.1
1276,14077,499.4200000000001,5,99.884,0.0002697453603798,0.026943245576176,24.971000000000004,0.0782508316968059,1.9540015183009412,40,42,499.42,3,3,3,333,Loyal Accounts,23084,RABBIT NIGHT LIGHT,2.4
1277,14078,1049.37,6,174.89499999999998,0.0003236944324557,0.0566125377643504,52.4685,0.1644188764119923,8.626811817022622,101,65,1049.3700000000003,2,4,4,244,At Risk,20750,RED RETROSPOT MINI CASES,2.4
1278,14079,375.1,1,375.1,5.394907207596029e-05,0.0202362969356927,18.755000000000003,0.0587719494002481,1.1022679110016531,124,12,375.1,2,1,2,212,About to Sleep,21584,RETROSPOT SMALL TUBE MATCHES,1.2
1279,14080,45.6,1,45.6,5.394907207596029e-05,0.0024600776866637,2.28,0.0071447637767297,0.0162900614109437,32,4,45.6,3,1,1,311,Low Spenders,22651,GENTLEMAN SHIRT REPAIR KIT,1.5
1280,14081,934.5199999999994,2,467.2599999999997,0.0001078981441519,0.0504164868364263,46.72599999999997,0.1464237860664351,6.841797827740244,301,150,921.3000000000002,1,5,3,153,At Risk,22818,CARD CHRISTMAS VILLAGE,2.7
1281,14082,182.25,1,182.25,5.394907207596029e-05,0.0098322183858437,9.1125,0.0285555525944953,0.2602124730173391,364,29,182.25,1,2,1,121,Lost,22492,MINI PAINT SET VINTAGE,1.5
1282,14083,1018.4299999999992,9,113.1588888888888,0.0004855416486836,0.0549433534743202,50.921499999999966,0.1595710915161147,8.12559933663783,3,177,1002.3,5,5,4,554,Champions,20668,DISCO BALL CHRISTMAS DECORATION,3.5999999999999996
1283,14085,4448.5399999999945,18,247.1411111111108,0.0009710832973672,0.2399946050927921,222.4269999999997,0.6970124441081827,155.0343869056506,1,448,4419.899999999998,5,5,5,555,Champions,21498,RED RETROSPOT WRAP,3.5999999999999996
1284,14087,194.42,1,194.42,5.394907207596029e-05,0.0104887785930081,9.720999999999998,0.0304623897691181,0.2961248909455978,2,68,191.37999999999997,5,4,1,541,Low Spenders,16235,RECYCLED PENCIL WITH RABBIT ERASER,2.6999999999999997
1285,14088,50491.80999999994,13,3883.98538461538,0.0007013379369874,2.7239862969356894,2524.590499999997,7.911229278717507,19972.614280372047,9,589,50491.49000000001,5,5,5,555,Champions,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3.5999999999999996
1286,14089,161.0,1,161.0,5.394907207596029e-05,0.0086858006042296,8.05,0.0252260300011728,0.2030695415094416,56,13,158.75,3,1,1,311,Low Spenders,20974,12 PENCILS SMALL TUBE SKULL,1.2
1287,14090,76.32000000000001,1,76.32000000000001,5.394907207596029e-05,0.0041173931808372,3.8160000000000007,0.0119580783210528,0.0456320268731378,324,1,76.32000000000001,1,1,1,111,Lost,84946,ANTIQUE SILVER TEA GLASS ETCHED,0.8999999999999999
1288,14092,4076.9100000000026,14,291.20785714285734,0.0007552870090634,0.2199455114372034,203.84550000000013,0.6387841861619984,130.21328182028572,7,214,4076.5900000000033,5,5,5,555,Champions,16237,SLEEPING CAT ERASERS,3.5999999999999996
1289,14093,442.8499999999999,1,442.8499999999999,5.394907207596029e-05,0.023891346568839,22.142499999999995,0.069387250844841,1.5364072018318915,11,100,433.86000000000007,5,4,2,542,Low Spenders,22608,PENS ASSORTED FUNKY JEWELED,3.3
1290,14096,65164.78999999998,17,3833.222941176469,0.0009171342252913,3.5155799525248157,3258.239499999999,10.21024191031136,33267.413496731926,3,5111,65161.58999999968,5,5,5,555,Champions,22419,LIPSTICK PEN RED,3.5999999999999996
1291,14098,147.35,1,147.35,5.394907207596029e-05,0.0079493957703927,7.3675,0.0230873013706386,0.1700956928481802,36,21,147.27,3,2,1,321,Low Spenders,22616,PACK OF 12 LONDON TISSUES,1.8
1292,14099,3104.1699999999987,11,282.1972727272726,0.0005934397928355,0.1674670910660335,155.20849999999996,0.4863719599300667,75.48906234280575,15,250,3103.2900000000004,4,5,5,455,Champions,22616,PACK OF 12 LONDON TISSUES,3.5999999999999996
1293,14100,194.9,1,194.9,5.394907207596029e-05,0.0105146741476046,9.745,0.0305375978088732,0.2975888906474698,137,25,191.95,2,2,1,221,About to Sleep,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1.7999999999999998
1294,14101,5976.789999999999,6,996.1316666666664,0.0003236944324557,0.3224422744928787,298.8395,0.9364638748491304,279.8523961279767,73,35,5976.79,2,3,5,235,At Risk,22616,PACK OF 12 LONDON TISSUES,1.7999999999999998
1295,14102,1360.2799999999995,5,272.0559999999999,0.0002697453603798,0.0733858437634872,68.014,0.2131333173291641,14.496049444825768,4,58,1105.88,5,4,4,544,Champions,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,2.9999999999999996
1296,14104,216.21,2,108.105,0.0001078981441519,0.0116643288735433,10.8105,0.0338765214071651,0.3662221346721586,154,21,216.13,2,2,1,221,About to Sleep,72024U,LILAC VOTIVE CANDLE,1.7999999999999998
1297,14105,1266.229999999999,1,1266.229999999999,5.394907207596029e-05,0.0683119335347431,63.31149999999997,0.198397242039659,12.560826989393869,238,74,1265.9100000000003,1,4,4,144,At Risk,85175,CACTI T-LIGHT CANDLES,2.0999999999999996
1298,14107,2703.23,7,386.1757142857142,0.0003776435045317,0.1458367501078981,135.1615,0.4235513110563386,57.247830529341314,51,123,2702.99,3,5,5,355,Loyal Accounts,21967,PACK OF 12 SKULL TISSUES,3.0
1299,14108,597.9100000000001,2,298.95500000000004,0.0001078981441519,0.0322566896849374,29.89550000000001,0.0936825813540451,2.8006876108698577,30,34,597.67,4,3,3,433,Loyal Accounts,21498,RED RETROSPOT WRAP,2.1
1300,14109,144.2,1,144.2,5.394907207596029e-05,0.0077794561933534,7.21,0.0225937486097461,0.1629009274762696,72,9,144.20000000000002,2,1,1,211,About to Sleep,20979,36 PENCILS TUBE RED RETROSPOT,1.2
1301,14110,5683.150000000001,12,473.59583333333336,0.0006473888649115,0.3066006689684937,284.1575,0.8904553565289789,253.0295679728833,3,156,5683.149999999999,5,5,5,555,Champions,21137,BLACK RECORD COVER FRAME,3.5999999999999996
1302,14111,692.85,4,173.2125,0.0002157962883038,0.037378614587829,34.642500000000005,0.1085581048839293,3.7607241484415215,13,10,692.8499999999999,4,1,3,413,Promising,21326,AGED GLASS SILVER T-LIGHT HOLDER,1.8
1303,14112,2915.149999999997,7,416.44999999999953,0.0003776435045317,0.1572696374622354,145.75749999999985,0.4567556606081925,66.57556320109856,22,160,2915.1499999999987,4,5,5,455,Champions,23310,BUBBLEGUM RING ASSORTED,3.3
1304,14113,1840.42,4,460.105,0.0002157962883038,0.0992889512300388,92.02100000000002,0.2883632927624756,26.535478563295776,3,34,1840.26,5,3,4,534,Loyal Accounts,22111,SCOTTIE DOG HOT WATER BOTTLE,2.4
1305,14114,386.5299999999999,2,193.265,0.0001078981441519,0.0208529348295209,19.3265,0.0605628408469152,1.1704677436279065,273,15,386.53,1,2,2,122,Lost,21448,12 DAISY PEGS IN WOOD BOX,1.2
1306,14116,1382.7399999999998,5,276.54799999999994,0.0002697453603798,0.0745975399223133,69.13699999999999,0.2166524268560358,14.978698835545746,19,72,1382.22,4,4,4,444,Champions,84879,ASSORTED COLOUR BIRD ORNAMENT,2.6999999999999997
1307,14117,90.0,1,90.0,5.394907207596029e-05,0.0048554164868364,4.5,0.0141015074540717,0.063456783543323,143,3,90.0,2,1,1,211,About to Sleep,22791,T-LIGHT GLASS FLUTED ANTIQUE,0.8999999999999999
1308,14121,2780.150000000001,4,695.0375000000003,0.0002157962883038,0.149986512731981,139.00750000000005,0.4356033994270856,60.55213954586062,3,159,2779.5900000000006,5,5,5,555,Champions,21705,BAG 500g SWIRLY MARBLES,3.5999999999999996
1309,14124,419.58,1,419.58,5.394907207596029e-05,0.0226359516616314,20.979,0.0657412277508826,1.3791852169857677,83,5,419.58,2,1,2,212,About to Sleep,21985,PACK OF 12 HEARTS DESIGN TISSUES,1.2
1310,14125,2740.430000000003,3,913.4766666666676,0.0001618472162278,0.147843655589124,137.02150000000017,0.4293799341373556,58.83428264540173,10,166,2720.3900000000017,5,5,5,555,Champions,23549,WRAP BIRD GARDEN,3.5999999999999996
1311,14126,706.1300000000001,3,235.3766666666667,0.0001618472162278,0.0380950582649978,35.30650000000001,0.1106388606504857,3.906270933556375,7,15,706.1300000000001,5,2,3,523,Promising,22560,TRADITIONAL MODELLING CLAY,2.1
1312,14127,709.7099999999999,3,236.57,0.0001618472162278,0.0382881959430297,35.485499999999995,0.1111997872803254,3.945980051535988,122,44,709.5499999999994,2,3,3,233,At Risk,22024,RAINY LADIES BIRTHDAY CARD,2.4
1313,14128,637.5000000000002,2,318.7500000000001,0.0001078981441519,0.0343925334484246,31.87500000000001,0.0998856777996752,3.183855979864649,60,46,637.3000000000003,3,3,3,333,Loyal Accounts,21499,BLUE POLKADOT WRAP,2.1
1314,14129,1123.86,5,224.772,0.0002697453603798,0.0606312041432887,56.19300000000001,0.1760902240814791,9.89503796181056,1,52,1123.7,5,3,4,534,Loyal Accounts,22492,MINI PAINT SET VINTAGE,2.9999999999999996
1315,14130,483.8600000000002,1,483.8600000000002,5.394907207596029e-05,0.0261037980146741,24.19300000000001,0.0758128377414131,1.834139983478008,318,66,480.9100000000001,1,4,2,142,Lost,22740,POLKADOT PEN,2.0999999999999996
1316,14132,3586.03,11,326.00272727272727,0.0005934397928355,0.1934629909365559,179.3015,0.5618714308391674,100.74439035660896,1,200,3585.070000000001,5,5,5,555,Champions,22492,MINI PAINT SET VINTAGE,3.5999999999999996
1317,14133,605.64,3,201.88,0.0001618472162278,0.0326737160120845,30.282,0.0948937441609337,2.873572360681396,129,28,605.64,2,2,3,223,About to Sleep,22197,POPCORN HOLDER,1.7999999999999998
1318,14135,4690.31,15,312.6873333333333,0.0008092360811394,0.2530378722485973,234.5155,0.734893793632305,172.34398546057682,1,134,4690.31,5,5,5,555,Champions,17021,NAMASTE SWAGAT INCENSE,3.5999999999999996
1319,14138,982.3800000000005,2,491.19000000000017,0.0001078981441519,0.0529984894259818,49.11900000000002,0.1539226543636783,7.560526859689519,1,46,965.8800000000005,5,3,4,534,Loyal Accounts,22866,HAND WARMER SCOTTY DOG DESIGN,2.6999999999999997
1320,14139,415.82,1,415.82,5.394907207596029e-05,0.0224331031506258,20.791,0.0651520981061347,1.3545772717246485,45,26,415.6599999999999,3,2,2,322,Potential Loyalist,71459,HANGING JAM JAR T-LIGHT HOLDER,1.8
1321,14140,935.0500000000004,2,467.52500000000015,0.0001078981441519,0.0504450798446266,46.75250000000002,0.1465068282769981,6.849560489020358,3,66,934.8499999999998,5,4,4,544,Champions,22539,MINI JIGSAW DOLLY GIRL,2.6999999999999997
1322,14141,915.13,4,228.7825,0.0002157962883038,0.0493704143288735,45.7565,0.1433856946271635,6.560827536207806,2,40,915.1300000000002,5,3,3,533,Loyal Accounts,21181,PLEASE ONE PERSON METAL SIGN,2.6999999999999997
1323,14142,311.8099999999999,1,311.8099999999999,5.394907207596029e-05,0.0168218601640051,15.590499999999995,0.0488554559917124,0.7616809866387931,372,22,311.61,1,2,2,122,Lost,17003,BROCADE RING PURSE,1.2
1324,14143,115.8,1,115.8,5.394907207596029e-05,0.0062473025463962,5.79,0.0181439395909057,0.105053410231344,133,7,115.8,2,1,1,211,About to Sleep,22558,CLOTHES PEGS RETROSPOT PACK 24,1.2
1325,14145,3742.2,4,935.55,0.0002157962883038,0.2018882175226586,187.11,0.586340679940305,109.71020462363047,46,11,3742.2,3,1,5,315,Need Attention,15056BL,EDWARDIAN PARASOL BLACK,1.7999999999999998
1326,14146,4191.000000000003,5,838.2000000000005,0.0002697453603798,0.2261005610703497,209.55000000000013,0.6566601971112768,137.60314430466815,8,210,4190.919999999999,5,5,5,555,Champions,22045,SPACEBOY GIFT WRAP,3.5999999999999996
1327,14147,483.4,2,241.7,0.0001078981441519,0.0260789814415192,24.17,0.0757407633699811,1.8306542506524444,77,5,483.4,2,1,2,212,About to Sleep,21621,VINTAGE UNION JACK BUNTING,1.2
1328,14148,157.2,1,157.2,5.394907207596029e-05,0.0084807941303409,7.859999999999999,0.0246306330197787,0.1935967755354607,233,3,157.2,1,1,1,111,Lost,22423,REGENCY CAKESTAND 3 TIER,0.8999999999999999
1329,14149,446.62,1,446.62,5.394907207596029e-05,0.0240947345705653,22.331000000000003,0.0699779473237504,1.5626775416866725,220,28,446.62,1,2,2,122,Lost,84951B,SET OF 4 BLACK LOVEBIRD COASTERS,1.5
1330,14150,658.64,2,329.32,0.0001078981441519,0.0355330168321104,32.932,0.1031979652172204,3.3985153905335053,35,26,658.56,3,2,3,323,Potential Loyalist,84879,ASSORTED COLOUR BIRD ORNAMENT,1.8
1331,14152,621.2900000000002,2,310.6450000000001,0.0001078981441519,0.0335180189900733,31.06450000000001,0.0973458396237807,3.0239998349929373,74,49,620.93,2,3,3,233,At Risk,15034,PAPER POCKET TRAVELING FAN,2.1
1332,14154,1345.6200000000008,2,672.8100000000004,0.0001078981441519,0.0725949503668537,67.28100000000005,0.2108363384483121,14.1852796871409,238,52,1345.5,1,3,4,134,At Risk,22706,WRAP COWBOYS,2.4
1333,14155,118.75,1,118.75,5.394907207596029e-05,0.0064064523090202,5.9375,0.0186061556685669,0.1104740492821162,265,6,118.75,1,1,1,111,Lost,15044D,RED PAPER PARASOL,0.8999999999999999
1334,14156,117379.62999999968,55,2134.175090909085,0.0029671989641778,6.332522119119534,5868.981499999984,18.391441415568718,107939.02942630633,9,1395,117209.6399999998,5,5,5,555,Champions,17084R,ASSORTED INCENSE PACK,3.5999999999999996
1335,14157,432.88000000000005,2,216.44000000000003,0.0001078981441519,0.0233534743202416,21.644000000000005,0.0678251171857621,1.4680068363686372,19,46,424.7300000000001,4,3,2,432,Potential Loyalist,22154,ANGEL DECORATION 3 BUTTONS,2.4
1336,14158,507.6599999999999,1,507.6599999999999,5.394907207596029e-05,0.0273877859300819,25.383,0.0795419030459342,2.0190121250149486,39,41,507.14,3,3,3,333,Loyal Accounts,22339,CHRISTMAS TREE PAINTED ZINC,2.1
1337,14159,4693.009999999989,11,426.63727272727175,0.0005934397928355,0.2531835347432018,234.65049999999948,0.7353168388559255,172.54246389596196,19,1175,4630.159999999986,4,5,5,455,Champions,22197,POPCORN HOLDER,3.3
1338,14161,1110.5200000000002,3,370.1733333333334,0.0001618472162278,0.0599115235217954,55.52600000000001,0.1740000673099534,9.661527737452474,215,104,1097.5399999999995,1,4,4,144,At Risk,72741,GRAND CHOCOLATECANDLE,2.7
1339,14162,289.36000000000007,2,144.68000000000004,0.0001078981441519,0.0156107034958998,14.468000000000004,0.0453379132990023,0.6559489296099666,173,25,289.36000000000007,2,2,2,222,About to Sleep,22740,POLKADOT PEN,1.5
1340,14163,2445.9100000000003,4,611.4775000000001,0.0002157962883038,0.131954574881312,122.29550000000002,0.383233534410986,46.86773670755875,86,52,2445.9100000000008,2,3,5,235,At Risk,23077,DOUGHNUT LIP GLOSS,2.4
1341,14164,1631.77,2,815.885,0.0001078981441519,0.0880324773413897,81.58850000000001,0.2556712979814525,20.85983769535974,70,29,1631.77,3,2,4,324,Potential Loyalist,23343,JUMBO BAG VINTAGE CHRISTMAS,1.5
1342,14165,122.54,1,122.54,5.394907207596029e-05,0.0066109192921881,6.127,0.0191999858157995,0.1176383130934036,275,24,120.44,1,2,1,121,Lost,21703,BAG 125g SWIRLY MARBLES,1.5
1343,14167,574.84,4,143.71,0.0002157962883038,0.031012084592145,28.742000000000004,0.090067894943318,2.588731436460849,38,50,562.53,3,3,3,333,Loyal Accounts,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,2.6999999999999997
1344,14171,363.79,1,363.79,5.394907207596029e-05,0.0196261329305135,18.1895,0.0569998599635197,1.036798952806442,97,58,363.7899999999999,2,4,2,242,Lost,51014A,"FEATHER PEN,HOT PINK",2.4
1345,14173,450.84,4,112.71,0.0002157962883038,0.0243223996547259,22.542,0.0706391513399303,1.592347749504709,10,29,450.8,5,2,2,522,Potential Loyalist,23083,SET 6 PAPER TABLE LANTERN STARS,2.4
1346,14174,134.45999999999998,1,134.45999999999998,5.394907207596029e-05,0.0072539922313336,6.722999999999999,0.0210676521363832,0.1416378253129045,32,26,134.46,3,2,1,321,Low Spenders,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,1.8
